id,Provider ID,Measure ID,Measure Name,Score,Sample
,340119,OP_1,Median Time to Fibrinolysis,-999,-999
,340119,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340119,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340119,STK_4,Thrombolytic Therapy,-999,-999
,340119,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340120,OP_1,Median Time to Fibrinolysis,-999,-999
,340120,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340120,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340120,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340120,STK_4,Thrombolytic Therapy,-999,-999
,340120,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340120,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340123,OP_1,Median Time to Fibrinolysis,-999,-999
,340123,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340123,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340123,STK_4,Thrombolytic Therapy,-999,-999
,340123,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340126,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340126,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340126,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340127,OP_1,Median Time to Fibrinolysis,-999,-999
,340127,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340127,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340127,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340127,STK_4,Thrombolytic Therapy,-999,-999
,340127,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340127,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340129,OP_1,Median Time to Fibrinolysis,-999,-999
,340129,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340129,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340129,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340129,STK_4,Thrombolytic Therapy,-999,-999
,340129,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340130,OP_1,Median Time to Fibrinolysis,-999,-999
,340130,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340130,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340130,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340130,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340131,OP_1,Median Time to Fibrinolysis,-999,-999
,340131,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340131,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340131,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340131,OP_4,Aspirin at Arrival,-999,-999
,340131,OP_5,Median Time to ECG,-999,-999
,340131,STK_4,Thrombolytic Therapy,-999,-999
,340132,OP_1,Median Time to Fibrinolysis,-999,-999
,340132,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340132,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340132,STK_4,Thrombolytic Therapy,-999,-999
,340132,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340133,OP_1,Median Time to Fibrinolysis,-999,-999
,340133,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340133,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340133,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340133,STK_4,Thrombolytic Therapy,-999,-999
,340133,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340133,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340141,OP_1,Median Time to Fibrinolysis,-999,-999
,340141,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340141,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340141,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340141,OP_4,Aspirin at Arrival,-999,-999
,340141,OP_5,Median Time to ECG,-999,-999
,340142,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340142,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340142,STK_4,Thrombolytic Therapy,-999,-999
,340143,OP_1,Median Time to Fibrinolysis,-999,-999
,340143,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340143,OP_23,Head CT results,-999,-999
,340143,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340143,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340143,STK_4,Thrombolytic Therapy,-999,-999
,340143,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340144,OP_1,Median Time to Fibrinolysis,-999,-999
,340144,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340144,OP_23,Head CT results,-999,-999
,340144,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340144,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340144,STK_4,Thrombolytic Therapy,-999,-999
,340144,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340144,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340145,OP_1,Median Time to Fibrinolysis,-999,-999
,340145,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340145,OP_23,Head CT results,-999,-999
,340145,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340145,STK_4,Thrombolytic Therapy,-999,-999
,340145,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340145,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340147,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340147,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340148,ED_1b,ED1,-999,-999
,340148,ED_2b,ED2,-999,-999
,340148,EDV,Emergency department volume,-999,
,340148,OP_1,Median Time to Fibrinolysis,-999,-999
,340148,OP_18b,OP 18,-999,-999
,340148,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340148,OP_20,Door to diagnostic eval,-999,-999
,340148,OP_21,Median time to pain med,-999,-999
,340148,OP_22,Left before being seen,-999,-999
,340148,OP_23,Head CT results,-999,-999
,340148,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,340148,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,340148,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340148,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340148,OP_4,Aspirin at Arrival,-999,-999
,340148,OP_5,Median Time to ECG,-999,-999
,340148,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340148,STK_4,Thrombolytic Therapy,-999,-999
,340148,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340148,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340151,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340151,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340151,STK_4,Thrombolytic Therapy,-999,-999
,340155,OP_1,Median Time to Fibrinolysis,-999,-999
,340155,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340155,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340155,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340156,EDV,Emergency department volume,-999,
,340156,OP_1,Median Time to Fibrinolysis,-999,-999
,340156,OP_18b,OP 18,-999,-999
,340156,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340156,OP_20,Door to diagnostic eval,-999,-999
,340156,OP_21,Median time to pain med,-999,-999
,340156,OP_22,Left before being seen,-999,-999
,340156,OP_23,Head CT results,-999,-999
,340156,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,340156,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,340156,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340156,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340156,OP_4,Aspirin at Arrival,-999,-999
,340156,OP_5,Median Time to ECG,-999,-999
,340156,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340156,STK_4,Thrombolytic Therapy,-999,-999
,340156,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340156,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340158,OP_1,Median Time to Fibrinolysis,-999,-999
,340158,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340158,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340158,STK_4,Thrombolytic Therapy,-999,-999
,340158,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340158,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340159,OP_1,Median Time to Fibrinolysis,-999,-999
,340159,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340159,OP_23,Head CT results,-999,-999
,340159,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340159,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340159,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340159,STK_4,Thrombolytic Therapy,-999,-999
,340159,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340159,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340166,OP_1,Median Time to Fibrinolysis,-999,-999
,340166,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340166,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340166,STK_4,Thrombolytic Therapy,-999,-999
,340166,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340168,ED_1b,ED1,-999,-999
,340168,ED_2b,ED2,-999,-999
,340168,EDV,Emergency department volume,-999,
,340168,IMM_2,Immunization for influenza,-999,-999
,340168,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,340168,OP_1,Median Time to Fibrinolysis,-999,-999
,340168,OP_18b,OP 18,-999,-999
,340168,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340168,OP_20,Door to diagnostic eval,-999,-999
,340168,OP_21,Median time to pain med,-999,-999
,340168,OP_22,Left before being seen,-999,-999
,340168,OP_23,Head CT results,-999,-999
,340168,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,340168,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,340168,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340168,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340168,OP_4,Aspirin at Arrival,-999,-999
,340168,OP_5,Median Time to ECG,-999,-999
,340168,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340168,STK_4,Thrombolytic Therapy,-999,-999
,340168,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340168,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340171,OP_1,Median Time to Fibrinolysis,-999,-999
,340171,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340171,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340171,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340171,STK_4,Thrombolytic Therapy,-999,-999
,340171,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340173,OP_1,Median Time to Fibrinolysis,-999,-999
,340173,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340173,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340173,STK_4,Thrombolytic Therapy,-999,-999
,340183,OP_1,Median Time to Fibrinolysis,-999,-999
,340183,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340183,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340183,STK_4,Thrombolytic Therapy,-999,-999
,340184,OP_1,Median Time to Fibrinolysis,-999,-999
,340184,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340184,OP_23,Head CT results,-999,-999
,340184,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340184,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340184,STK_4,Thrombolytic Therapy,-999,-999
,340184,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340186,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340186,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340186,STK_4,Thrombolytic Therapy,-999,-999
,340186,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340186,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340187,ED_1b,ED1,-999,-999
,340187,ED_2b,ED2,-999,-999
,340187,IMM_2,Immunization for influenza,-999,-999
,340187,OP_1,Median Time to Fibrinolysis,-999,-999
,340187,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340187,OP_23,Head CT results,-999,-999
,340187,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,340187,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,340187,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340187,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340187,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340187,STK_4,Thrombolytic Therapy,-999,-999
,340187,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340187,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340188,EDV,Emergency department volume,-999,
,340188,OP_1,Median Time to Fibrinolysis,-999,-999
,340188,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340188,OP_22,Left before being seen,-999,-999
,340188,OP_23,Head CT results,-999,-999
,340188,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,340188,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,340188,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340188,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340188,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340188,STK_4,Thrombolytic Therapy,-999,-999
,340188,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340188,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340189,ED_1b,ED1,-999,-999
,340189,ED_2b,ED2,-999,-999
,340189,EDV,Emergency department volume,-999,
,340189,IMM_2,Immunization for influenza,-999,-999
,340189,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,340189,OP_1,Median Time to Fibrinolysis,-999,-999
,340189,OP_18b,OP 18,-999,-999
,340189,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,340189,OP_20,Door to diagnostic eval,-999,-999
,340189,OP_21,Median time to pain med,-999,-999
,340189,OP_22,Left before being seen,-999,-999
,340189,OP_23,Head CT results,-999,-999
,340189,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,340189,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,340189,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,340189,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,340189,OP_4,Aspirin at Arrival,-999,-999
,340189,OP_5,Median Time to ECG,-999,-999
,340189,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,340189,STK_4,Thrombolytic Therapy,-999,-999
,340189,VTE_5,Warfarin therapy discharge instructions,-999,-999
,340189,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341302,ED_1b,ED1,-999,-999
,341302,ED_2b,ED2,-999,-999
,341302,EDV,Emergency department volume,-999,
,341302,IMM_2,Immunization for influenza,-999,-999
,341302,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341302,OP_1,Median Time to Fibrinolysis,-999,-999
,341302,OP_18b,OP 18,-999,-999
,341302,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341302,OP_20,Door to diagnostic eval,-999,-999
,341302,OP_21,Median time to pain med,-999,-999
,341302,OP_22,Left before being seen,-999,-999
,341302,OP_23,Head CT results,-999,-999
,341302,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341302,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341302,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341302,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341302,OP_4,Aspirin at Arrival,-999,-999
,341302,OP_5,Median Time to ECG,-999,-999
,341302,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341302,STK_4,Thrombolytic Therapy,-999,-999
,341302,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341302,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341303,EDV,Emergency department volume,-999,
,341303,OP_1,Median Time to Fibrinolysis,-999,-999
,341303,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341303,OP_22,Left before being seen,-999,-999
,341303,OP_23,Head CT results,-999,-999
,341303,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341303,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341303,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341303,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341303,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341303,STK_4,Thrombolytic Therapy,-999,-999
,341303,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341303,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341304,OP_1,Median Time to Fibrinolysis,-999,-999
,341304,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341304,OP_23,Head CT results,-999,-999
,341304,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341304,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341304,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341304,STK_4,Thrombolytic Therapy,-999,-999
,341304,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341304,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341305,EDV,Emergency department volume,-999,
,341305,OP_1,Median Time to Fibrinolysis,-999,-999
,341305,OP_18b,OP 18,-999,-999
,341305,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341305,OP_20,Door to diagnostic eval,-999,-999
,341305,OP_21,Median time to pain med,-999,-999
,341305,OP_22,Left before being seen,-999,-999
,341305,OP_23,Head CT results,-999,-999
,341305,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341305,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341305,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341305,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341305,OP_4,Aspirin at Arrival,-999,-999
,341305,OP_5,Median Time to ECG,-999,-999
,341305,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341305,STK_4,Thrombolytic Therapy,-999,-999
,341305,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341305,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341307,EDV,Emergency department volume,-999,
,341307,IMM_2,Immunization for influenza,-999,-999
,341307,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341307,OP_1,Median Time to Fibrinolysis,-999,-999
,341307,OP_18b,OP 18,-999,-999
,341307,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341307,OP_20,Door to diagnostic eval,-999,-999
,341307,OP_21,Median time to pain med,-999,-999
,341307,OP_22,Left before being seen,-999,-999
,341307,OP_23,Head CT results,-999,-999
,341307,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341307,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341307,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341307,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341307,OP_4,Aspirin at Arrival,-999,-999
,341307,OP_5,Median Time to ECG,-999,-999
,341307,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341307,STK_4,Thrombolytic Therapy,-999,-999
,341307,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341307,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341311,EDV,Emergency department volume,-999,
,341311,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341311,OP_1,Median Time to Fibrinolysis,-999,-999
,341311,OP_18b,OP 18,-999,-999
,341311,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341311,OP_20,Door to diagnostic eval,-999,-999
,341311,OP_21,Median time to pain med,-999,-999
,341311,OP_22,Left before being seen,-999,-999
,341311,OP_23,Head CT results,-999,-999
,341311,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341311,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341311,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341311,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341311,OP_4,Aspirin at Arrival,-999,-999
,341311,OP_5,Median Time to ECG,-999,-999
,341311,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341311,STK_4,Thrombolytic Therapy,-999,-999
,341311,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341311,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341314,ED_1b,ED1,-999,-999
,341314,ED_2b,ED2,-999,-999
,341314,EDV,Emergency department volume,-999,
,341314,IMM_2,Immunization for influenza,-999,-999
,341314,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341314,OP_1,Median Time to Fibrinolysis,-999,-999
,341314,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341314,OP_21,Median time to pain med,-999,-999
,341314,OP_22,Left before being seen,-999,-999
,341314,OP_23,Head CT results,-999,-999
,341314,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341314,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341314,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341314,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341314,OP_4,Aspirin at Arrival,-999,-999
,341314,OP_5,Median Time to ECG,-999,-999
,341314,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341314,STK_4,Thrombolytic Therapy,-999,-999
,341314,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341314,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341315,EDV,Emergency department volume,-999,
,341315,OP_1,Median Time to Fibrinolysis,-999,-999
,341315,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341315,OP_22,Left before being seen,-999,-999
,341315,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341315,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341315,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341315,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341315,STK_4,Thrombolytic Therapy,-999,-999
,341315,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341315,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341316,EDV,Emergency department volume,-999,
,341316,OP_1,Median Time to Fibrinolysis,-999,-999
